#1=α 2=αD 3=σ 4=dq 5=qh 6=dp 7=dph 8=pd 9=dpdh 10=m 11=mh 
0.25 0.00334501 sign 0.01672287883675076 9105.79833818893 0.1356125321041495 0.7014401226372899 204.3352775584851 100.81752699530423 2.6514991603634752e-6 0.00014796083141241213
0.2 0.00279701 sign 0.01741183632344816 10499.31523384585 0.14244437832842238 0.705013111793755 241.4803412780945 120.30994166160295 2.7902984555696265e-6 0.00014964158599107004
0.15 0.00219801 sign 0.018165167103650806 12862.046317755596 0.15012404328155465 0.709067145783682 303.20029209839606 152.7288787425488 2.9299975734694404e-6 0.00015072817817378607
0.1 0.00153901 sign 0.01898587175618879 17661.15235037391 0.15881692128208624 0.7137033631049952 426.47726992907724 217.52653707568314 3.09833575235019e-6 0.00015263056210659291
0.095 0.00147001 sign 0.019078340143212198 18410.91371965631 0.15977709148549338 0.7142197056744586 445.7643444212131 227.67992401279045 3.1251096976463428e-6 0.00015321609609624722
0.09 0.00140001 sign 0.01916871999525543 19250.91544346405 0.16073840026292988 0.7147367685429415 467.2737178988157 238.9977377107445 3.1491986760471214e-6 0.0001536830419389084
0.085 0.0013290099999999998 sign 0.019256666382994295 20197.563601137397 0.16169963812535176 0.7152538337319889 491.4049875002181 251.68893025686643 3.1704754526154625e-6 0.00015402988251540122
0.08 0.0012570099999999998 sign 0.019341748421492385 21271.52741101828 0.16265923386352354 0.715769968646637 518.6599205435375 266.01573272207224 3.1729435188865223e-6 0.00015348810791709225
0.075 0.0011850099999999998 sign 0.019437885528472927 22465.744694205343 0.16367514701710992 0.7163189825872838 549.2175934981377 282.10350674159884 3.1997757849106884e-6 0.0001540343637764281
0.07 0.00111101 sign 0.019516468834561436 23876.991131105737 0.16462900007900122 0.7168317994599539 584.7606886708877 300.7713126466162 3.2158198526522173e-6 0.00015420272621371176
0.06 0.00096301 sign 0.019711959219774762 27306.70436798757 0.1667296751222969 0.717970370145766 672.197207190155 346.79942758707324 3.2624890525000563e-6 0.00015491870488287403
0.055 0.00088701 sign 0.019796500910951705 29535.244130832416 0.1677424467135295 0.7185177272034453 728.4406161443765 376.36506291044697 3.288390429031156e-6 0.00015550120034502272
0.05 0.00081101 sign 0.019897610901409887 32159.423190658083 0.16883657959147985 0.7191128807246567 795.2086632974923 411.51612826502316 3.3096307440668556e-6 0.0001557256969518532
0.045 0.00073401 sign 0.019996819464447136 35379.01665617738 0.1699353304583433 0.719710850859555 876.9533467193675 454.54321021747825 3.313992131402309e-6 0.00015517374758786101
0.04 0.0006560100000000001 sign 0.02009347607600114 39419.397614456364 0.1710362876876363 0.720310205281117 979.3219573596621 508.41421159136803 3.3365983747099222e-6 0.00015549851004690955
0.035 0.00057701 sign 0.02018656022660917 44636.222621291556 0.17213546633313312 0.7209085746693297 1111.2103892493315 577.8028805498944 3.356260294409463e-6 0.00015571295822762842
0.03 0.00049701 sign 0.02027437304920332 51625.46799929032 0.1732259825953897 0.7215018633393545 1287.491424007423 670.5200309038609 3.393841196273407e-6 0.00015679609434742146
0.025 0.00041701 sign 0.020396862762716555 61208.72972811948 0.17447719581665544 0.722190253416619 1531.362925634191 798.993455693763 3.401405689743514e-6 0.00015621460881965783
0.015 0.00025300999999999996 sign 0.020598384945765335 100028.21612401359 0.17684037962415253 0.7234851040093059 2513.4602421800764 1315.921015560318 3.461681008704891e-6 0.0001574669811356954
0.01 0.00017000999999999998 sign 0.020741927005142737 147972.8095512788 0.1782272922690135 0.7242547609590951 3732.502274841421 1958.1646602153598 3.4764456569697353e-6 0.0001570536472337679
0.0095 0.00016200999999999998 sign 0.020798365051396366 154916.659759219 0.1785460126351702 0.7244388889410475 3915.919112168121 2055.419741839745 3.4932864864452975e-6 0.00015737608742398573
0.009 0.00015301 sign 0.020742086052396854 164411.71143617347 0.17838503922551027 0.7243375634154965 4145.420966145129 2175.2563774077043 3.4904467534094377e-6 0.00015769451202350988
0.0085 0.00014501 sign 0.020805164394684793 173028.99833861142 0.17873253396971178 0.7245388281208329 4373.1082091830685 2295.9912817106497 3.484836217376827e-6 0.00015695187167420917
0.008 0.00013601 sign 0.02074227077005815 184959.88104826325 0.17854341131336515 0.724420720556416 4661.557980339161 2446.6170234120564 3.479791595899435e-6 0.00015722125513260892
0.0075 0.00012801 sign 0.020813761971923778 195937.5585542447 0.17892728883140746 0.7246436573249049 4951.721464280947 2600.49041437938 3.493728335066646e-6 0.00015729470810797806
0.007 0.00011900999999999999 sign 0.02074249388060631 211378.17386984054 0.17870246626448008 0.724504266735329 5325.14597817641 2795.5029927140868 3.5010950801918222e-6 0.00015819166481720724
0.0065 0.00011101 sign 0.020824989242537617 225838.09138191957 0.1791338448893268 0.7247555040621827 5707.541573549323 2998.303270731634 3.4908697098167515e-6 0.00015708794015894002
0.006 0.00010300999999999999 sign 0.020921142831636073 242414.20419095433 0.1796231442613743 0.7250414603980504 6149.300692185768 3232.895927106386 3.5198428393672055e-6 0.00015764328430467256
0.0055 9.400999999999999e-5 sign 0.020840282078781292 266507.9983868946 0.17935835793630134 0.7248780400019752 6736.698892467084 3540.0860481697773 3.510246845068117e-6 0.0001578496392487018
0.005 8.600999999999998e-5 sign 0.02095715734590448 289898.1009693032 0.17993645551733728 0.7252170124426092 7361.438068431044 3871.972845174785 3.507162375584075e-6 0.00015680567995675658
0.0045 7.701e-5 sign 0.020862351920606825 325043.19254454644 0.17961244150922745 0.7250181941172298 8220.20325968047 4321.2612420296055 3.5045341088336567e-6 0.00015742991193677845
0.004 6.900999999999999e-5 sign 0.021011138326265513 360513.03142411285 0.18032695625215492 0.7254386653433084 9170.706248802238 4826.487787688218 3.5240523548880056e-6 0.00015715163472163673
0.0035 6.0009999999999996e-5 sign 0.020897006568367977 416527.7305974646 0.1799209425857435 0.7251907969919258 10544.162873194986 5545.493278951542 3.516942492147543e-6 0.00015772593290901173
0.003 5.201e-5 sign 0.021101023580872957 476597.5687558183 0.18087085580410572 0.7257520343645935 12162.560277200093 6406.515933669438 3.546195863052734e-6 0.00015745175893838674
0.0025 4.3009999999999996e-5 sign 0.02095933602901682 579675.670778493 0.1803483086781641 0.72543434153556 14705.083737276804 7738.923989541723 3.516491009443281e-6 0.00015723012533288267
0.002 3.501e-5 sign 0.021280528788354392 702886.6530140337 0.18179537415326544 0.7262933642601186 18059.349301542974 9526.64489198551 3.55351818507845e-6 0.00015640936370414345
0.0015 2.601e-5 sign 0.0211045961287123 952872.4545302743 0.1811297650342761 0.7258895061154031 24304.358991069832 12806.646056458194 3.536010248318809e-6 0.00015698664952829713
0.001 1.8010000000000002e-5 sign 0.02181707218335973 1.3374796592407667e6 0.18422017931623352 0.7277368684178837 35083.71583068922 18580.67151569882 3.612640979395343e-6 0.00015497464233962224
